"YEAR","SAMPLE","PERNUM","SEX","AGE","RACE","RACED","EDUC","EDUCD","INCTOT","US2018A_SEX","US2018A_PINCP"
2018,201801,2,1,26,1,100,8,81,65000,"1","0065000"
2018,201801,1,2,35,1,100,6,65,10600,"2","0010600"
2018,201801,2,2,8,1,100,1,14,9999999,"2","BBBBBBB"
2018,201801,3,1,0,1,100,0,1,9999999,"1","BBBBBBB"
2018,201801,1,2,52,1,100,10,101,50000,"2","0050000"
2018,201801,2,1,50,1,100,10,101,486000,"1","0486000"
2018,201801,1,2,87,1,100,7,71,24100,"2","0024100"
2018,201801,1,2,60,1,100,6,63,50100,"2","0050100"
2018,201801,2,2,39,1,100,6,63,0,"2","0000000"
2018,201801,3,1,39,1,100,6,65,35000,"1","0035000"
2018,201801,4,1,8,1,100,1,16,9999999,"1","BBBBBBB"
2018,201801,1,2,72,1,100,7,71,37030,"2","0037030"
2018,201801,1,2,82,1,100,6,63,7100,"2","0007100"
2018,201801,2,1,83,1,100,10,101,21600,"1","0021600"
2018,201801,1,2,43,1,100,10,101,175000,"2","0175000"
2018,201801,2,1,49,1,100,7,71,220000,"1","0220000"
2018,201801,3,2,11,1,100,2,22,9999999,"2","BBBBBBB"
2018,201801,4,1,10,1,100,1,17,9999999,"1","BBBBBBB"
2018,201801,1,1,58,1,100,6,63,99000,"1","0099000"
2018,201801,1,1,79,1,100,6,63,1000,"1","0001000"
2018,201801,2,1,54,1,100,10,101,15000,"1","0015000"
2018,201801,1,1,53,1,100,10,101,338000,"1","0338000"
2018,201801,1,2,67,1,100,8,81,111500,"2","0111500"
2018,201801,2,1,66,1,100,10,101,30000,"1","0030000"
2018,201801,1,1,38,1,100,7,71,44000,"1","0044000"
2018,201801,2,2,35,8,811,10,101,34300,"2","0034300"
2018,201801,1,1,20,1,100,7,71,0,"1","0000000"
2018,201801,2,1,21,1,100,7,71,0,"1","0000000"
2018,201801,3,1,21,1,100,7,71,0,"1","0000000"
2018,201801,4,1,19,1,100,7,71,0,"1","0000000"
2018,201801,1,2,81,1,100,2,23,19050,"2","0019050"
2018,201801,1,1,65,1,100,7,71,67400,"1","0067400"
2018,201801,2,2,64,1,100,6,63,31500,"2","0031500"
2018,201801,1,2,53,1,100,6,63,185000,"2","0185000"
2018,201801,2,1,56,1,100,6,63,16800,"1","0016800"
2018,201801,3,1,12,1,100,2,23,9999999,"1","BBBBBBB"
2018,201801,4,1,10,1,100,1,17,9999999,"1","BBBBBBB"
2018,201801,1,1,37,6,664,10,101,120000,"1","0120000"
2018,201801,2,2,25,6,664,7,71,53000,"2","0053000"
2018,201801,1,1,63,1,100,10,101,75780,"1","0075780"
2018,201801,2,2,56,1,100,10,101,37000,"2","0037000"
2018,201801,3,1,18,1,100,5,50,1300,"1","0001300"
2018,201801,1,1,30,1,100,8,81,28000,"1","0028000"
2018,201801,1,2,32,1,100,8,81,30000,"2","0030000"
2018,201801,2,1,14,1,100,2,25,9999999,"1","BBBBBBB"
2018,201801,3,1,9,1,100,1,15,9999999,"1","BBBBBBB"
2018,201801,1,1,58,1,100,6,63,33600,"1","0033600"
2018,201801,1,2,84,1,100,6,63,13200,"2","0013200"
2018,201801,1,1,49,1,100,6,63,260000,"1","0260000"
2018,201801,2,2,70,1,100,7,71,27600,"2","0027600"
2018,201801,1,2,59,1,100,10,101,68000,"2","0068000"
2018,201801,2,1,59,1,100,6,65,70000,"1","0070000"
2018,201801,1,1,59,1,100,10,101,271000,"1","0271000"
2018,201801,2,2,63,1,100,11,116,29000,"2","0029000"
2018,201801,3,2,18,4,400,5,50,1000,"2","0001000"
2018,201801,1,1,34,1,100,5,50,60000,"1","0060000"
2018,201801,2,2,40,1,100,6,63,30000,"2","0030000"
2018,201801,1,1,62,1,100,6,63,38000,"1","0038000"
2018,201801,2,2,59,1,100,6,64,10200,"2","0010200"
2018,201801,1,2,36,1,100,6,65,20,"2","0000020"
2018,201801,2,1,37,1,100,6,65,23000,"1","0023000"
2018,201801,3,2,2,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,1,2,67,1,100,7,71,7510,"2","0007510"
2018,201801,2,2,53,1,100,6,63,24000,"2","0024000"
2018,201801,3,2,73,1,100,6,63,9500,"2","0009500"
2018,201801,1,2,24,1,100,10,101,35000,"2","0035000"
2018,201801,2,1,24,1,100,6,63,15900,"1","0015900"
2018,201801,1,2,71,1,100,5,50,11200,"2","0011200"
2018,201801,2,2,52,1,100,6,63,13700,"2","0013700"
2018,201801,1,2,68,1,100,6,63,40100,"2","0040100"
2018,201801,2,2,37,1,100,10,101,20000,"2","0020000"
2018,201801,1,1,51,1,100,8,81,-007200,"1","-007200"
2018,201801,2,2,55,1,100,7,71,48000,"2","0048000"
2018,201801,1,2,77,1,100,11,114,102300,"2","0102300"
2018,201801,2,1,85,1,100,7,71,11600,"1","0011600"
2018,201801,1,2,48,1,100,7,71,26000,"2","0026000"
2018,201801,2,1,54,1,100,6,63,100000,"1","0100000"
2018,201801,3,1,23,1,100,8,81,60000,"1","0060000"
2018,201801,4,2,21,1,100,7,71,4000,"2","0004000"
2018,201801,1,1,43,1,100,6,63,900,"1","0000900"
2018,201801,2,2,42,1,100,6,65,45800,"2","0045800"
2018,201801,3,2,18,1,100,6,63,0,"2","0000000"
2018,201801,1,1,69,1,100,6,63,0,"1","0000000"
2018,201801,2,2,55,1,100,6,65,7000,"2","0007000"
2018,201801,1,2,44,1,100,11,114,90000,"2","0090000"
2018,201801,2,1,42,1,100,11,114,71000,"1","0071000"
2018,201801,3,1,13,1,100,2,23,9999999,"1","BBBBBBB"
2018,201801,4,1,11,1,100,1,17,9999999,"1","BBBBBBB"
2018,201801,1,1,84,1,100,7,71,60600,"1","0060600"
2018,201801,2,2,85,1,100,6,65,12900,"2","0012900"
2018,201801,1,2,81,1,100,6,63,10800,"2","0010800"
2018,201801,1,1,72,1,100,6,63,19600,"1","0019600"
2018,201801,2,2,69,1,100,8,81,14100,"2","0014100"
2018,201801,1,1,64,1,100,6,63,26680,"1","0026680"
2018,201801,2,2,58,1,100,6,64,21350,"2","0021350"
2018,201801,3,2,6,1,100,1,14,9999999,"2","BBBBBBB"
2018,201801,1,1,56,1,100,7,71,54600,"1","0054600"
2018,201801,2,2,52,1,100,6,63,4200,"2","0004200"
2018,201801,1,2,53,1,100,10,101,53000,"2","0053000"
2018,201801,2,1,55,1,100,6,63,57000,"1","0057000"
2018,201801,3,1,23,1,100,10,101,30000,"1","0030000"
2018,201801,1,2,54,2,200,6,64,8800,"2","0008800"
2018,201801,2,1,21,2,200,7,71,400,"1","0000400"
2018,201801,1,1,32,1,100,10,101,63000,"1","0063000"
2018,201801,1,2,20,1,100,7,71,11700,"2","0011700"
2018,201801,1,1,26,6,610,10,101,50000,"1","0050000"
2018,201801,2,2,28,6,610,10,101,35000,"2","0035000"
2018,201801,3,1,57,6,610,8,81,18000,"1","0018000"
2018,201801,4,2,51,6,610,6,63,2000,"2","0002000"
2018,201801,1,1,54,1,100,6,63,33000,"1","0033000"
2018,201801,2,2,53,1,100,6,63,50000,"2","0050000"
2018,201801,1,1,59,1,100,6,63,65000,"1","0065000"
2018,201801,1,2,52,1,100,7,71,20000,"2","0020000"
2018,201801,2,1,49,1,100,2,26,17800,"1","0017800"
2018,201801,1,1,77,1,100,7,71,20800,"1","0020800"
2018,201801,2,2,83,1,100,7,71,16600,"2","0016600"
2018,201801,1,1,59,1,100,11,114,85000,"1","0085000"
2018,201801,2,2,56,1,100,8,81,400,"2","0000400"
2018,201801,3,1,28,1,100,8,81,43000,"1","0043000"
2018,201801,1,1,44,1,100,8,81,65000,"1","0065000"
2018,201801,2,2,42,1,100,6,63,16700,"2","0016700"
2018,201801,1,2,80,1,100,6,63,18300,"2","0018300"
2018,201801,2,1,80,1,100,6,63,45400,"1","0045400"
2018,201801,1,2,73,1,100,6,63,64000,"2","0064000"
2018,201801,2,1,79,1,100,6,64,83000,"1","0083000"
2018,201801,1,2,90,1,100,6,63,19600,"2","0019600"
2018,201801,1,2,50,1,100,8,81,30000,"2","0030000"
2018,201801,2,1,51,1,100,8,81,315000,"1","0315000"
2018,201801,3,2,17,1,100,5,50,4000,"2","0004000"
2018,201801,4,2,15,1,100,3,30,800,"2","0000800"
2018,201801,1,2,49,1,100,6,63,28500,"2","0028500"
2018,201801,2,1,47,1,100,6,63,60000,"1","0060000"
2018,201801,1,1,40,1,100,10,101,157100,"1","0157100"
2018,201801,1,2,70,4,400,6,63,0,"2","0000000"
2018,201801,1,2,37,1,100,8,81,26000,"2","0026000"
2018,201801,2,1,48,1,100,10,101,47000,"1","0047000"
2018,201801,3,1,10,1,100,1,17,9999999,"1","BBBBBBB"
2018,201801,1,2,76,1,100,8,81,31200,"2","0031200"
2018,201801,2,2,52,1,100,10,101,16790,"2","0016790"
2018,201801,1,1,73,1,100,6,63,5400,"1","0005400"
2018,201801,2,2,70,1,100,6,64,11590,"2","0011590"
2018,201801,3,1,49,1,100,6,63,65000,"1","0065000"
2018,201801,4,2,35,1,100,0,2,20500,"2","0020500"
2018,201801,5,1,20,1,100,6,63,26200,"1","0026200"
2018,201801,1,1,66,1,100,6,65,3400,"1","0003400"
2018,201801,2,2,66,1,100,6,63,0,"2","0000000"
2018,201801,1,2,21,6,640,7,71,0,"2","0000000"
2018,201801,1,2,39,1,100,6,65,25000,"2","0025000"
2018,201801,2,1,9,1,100,1,16,9999999,"1","BBBBBBB"
2018,201801,1,1,27,4,400,11,116,0,"1","0000000"
2018,201801,1,2,62,1,100,6,63,52000,"2","0052000"
2018,201801,2,1,65,1,100,7,71,20000,"1","0020000"
2018,201801,1,2,69,1,100,10,101,21330,"2","0021330"
2018,201801,2,1,69,1,100,10,101,24800,"1","0024800"
2018,201801,1,2,83,1,100,6,63,4700,"2","0004700"
2018,201801,2,1,94,1,100,6,63,13500,"1","0013500"
2018,201801,1,2,31,1,100,10,101,0,"2","0000000"
2018,201801,2,1,31,1,100,11,114,80000,"1","0080000"
2018,201801,3,1,4,1,100,0,2,9999999,"1","BBBBBBB"
2018,201801,4,2,3,1,100,0,2,9999999,"2","BBBBBBB"
2018,201801,5,2,0,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,1,2,40,1,100,6,63,1700,"2","0001700"
2018,201801,2,1,38,1,100,6,63,63000,"1","0063000"
2018,201801,3,2,18,1,100,6,61,2900,"2","0002900"
2018,201801,4,1,14,1,100,3,30,9999999,"1","BBBBBBB"
2018,201801,5,2,9,1,100,1,15,9999999,"2","BBBBBBB"
2018,201801,6,1,72,1,100,6,63,3900,"1","0003900"
2018,201801,7,2,63,1,100,6,61,26200,"2","0026200"
2018,201801,1,1,94,1,100,11,114,31900,"1","0031900"
2018,201801,2,2,88,1,100,10,101,8000,"2","0008000"
2018,201801,1,2,23,1,100,6,63,0,"2","0000000"
2018,201801,2,1,27,1,100,6,64,90000,"1","0090000"
2018,201801,3,2,0,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,1,2,22,1,100,10,101,10000,"2","0010000"
2018,201801,2,1,23,6,640,10,101,5000,"1","0005000"
2018,201801,1,1,58,1,100,6,63,97000,"1","0097000"
2018,201801,2,1,31,1,100,6,63,36000,"1","0036000"
2018,201801,1,2,54,1,100,6,63,85040,"2","0085040"
2018,201801,2,1,50,1,100,6,63,28600,"1","0028600"
2018,201801,1,2,80,1,100,8,81,18380,"2","0018380"
2018,201801,1,1,50,1,100,11,114,122000,"1","0122000"
2018,201801,2,2,49,1,100,10,101,37000,"2","0037000"
2018,201801,3,1,22,1,100,7,71,2000,"1","0002000"
2018,201801,1,2,34,1,100,11,114,52000,"2","0052000"
2018,201801,1,1,66,1,100,6,63,13300,"1","0013300"
2018,201801,2,2,63,1,100,10,101,14400,"2","0014400"
2018,201801,1,1,63,1,100,10,101,35000,"1","0035000"
2018,201801,1,2,88,1,100,6,63,6200,"2","0006200"
2018,201801,1,2,33,1,100,7,71,10000,"2","0010000"
2018,201801,2,1,35,1,100,6,65,90000,"1","0090000"
2018,201801,3,2,8,1,100,1,15,9999999,"2","BBBBBBB"
2018,201801,4,2,6,1,100,1,12,9999999,"2","BBBBBBB"
2018,201801,1,1,32,1,100,4,40,69000,"1","0069000"
2018,201801,2,2,32,1,100,6,65,0,"2","0000000"
2018,201801,3,2,13,1,100,2,25,9999999,"2","BBBBBBB"
2018,201801,4,1,12,1,100,2,23,9999999,"1","BBBBBBB"
2018,201801,5,1,11,1,100,2,22,9999999,"1","BBBBBBB"
2018,201801,6,1,8,1,100,1,14,9999999,"1","BBBBBBB"
2018,201801,7,2,0,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,8,2,53,1,100,6,63,12000,"2","0012000"
2018,201801,1,1,50,1,100,8,81,85000,"1","0085000"
2018,201801,2,2,43,1,100,8,81,0,"2","0000000"
2018,201801,3,2,15,1,100,3,30,0,"2","0000000"
2018,201801,4,2,12,1,100,2,23,9999999,"2","BBBBBBB"
2018,201801,5,2,4,1,100,1,11,9999999,"2","BBBBBBB"
2018,201801,6,2,68,1,100,6,63,70000,"2","0070000"
2018,201801,1,2,49,1,100,10,101,62000,"2","0062000"
2018,201801,2,1,55,1,100,6,63,56000,"1","0056000"
2018,201801,3,2,20,1,100,6,63,14300,"2","0014300"
2018,201801,4,2,18,1,100,5,50,6000,"2","0006000"
2018,201801,1,2,33,2,200,10,101,60000,"2","0060000"
2018,201801,1,1,45,1,100,6,63,177400,"1","0177400"
2018,201801,2,2,49,1,100,6,63,44700,"2","0044700"
2018,201801,3,2,18,1,100,6,63,0,"2","0000000"
2018,201801,1,1,75,1,100,6,63,23500,"1","0023500"
2018,201801,1,2,48,1,100,11,115,484600,"2","0484600"
2018,201801,1,2,64,1,100,6,65,40000,"2","0040000"
2018,201801,1,2,82,2,200,3,30,24500,"2","0024500"
2018,201801,2,2,54,2,200,6,63,35000,"2","0035000"
2018,201801,1,1,81,1,100,6,63,14630,"1","0014630"
2018,201801,2,2,80,1,100,6,63,7300,"2","0007300"
2018,201801,1,2,39,1,100,4,40,23000,"2","0023000"
2018,201801,2,2,19,1,100,6,63,16900,"2","0016900"
2018,201801,3,1,24,1,100,6,65,23000,"1","0023000"
2018,201801,1,1,24,1,100,2,26,1500,"1","0001500"
2018,201801,2,1,25,1,100,6,63,65000,"1","0065000"
2018,201801,3,1,1,1,100,0,1,9999999,"1","BBBBBBB"
2018,201801,4,2,0,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,1,1,71,1,100,11,114,74800,"1","0074800"
2018,201801,2,2,68,1,100,11,114,46200,"2","0046200"
2018,201801,1,2,80,1,100,6,63,15100,"2","0015100"
2018,201801,2,1,82,1,100,6,63,19800,"1","0019800"
2018,201801,1,2,27,1,100,11,115,45000,"2","0045000"
2018,201801,1,2,86,2,200,8,81,12700,"2","0012700"
2018,201801,2,1,87,2,200,6,63,32300,"1","0032300"
2018,201801,1,2,41,1,100,10,101,36000,"2","0036000"
2018,201801,2,1,48,1,100,6,63,70000,"1","0070000"
2018,201801,3,1,21,1,100,7,71,22000,"1","0022000"
2018,201801,4,2,20,1,100,6,63,15000,"2","0015000"
2018,201801,5,1,19,1,100,6,63,11400,"1","0011400"
2018,201801,6,1,18,1,100,7,71,0,"1","0000000"
2018,201801,7,2,17,1,100,5,50,8500,"2","0008500"
2018,201801,8,1,10,1,100,1,17,9999999,"1","BBBBBBB"
2018,201801,9,1,3,1,100,0,2,9999999,"1","BBBBBBB"
2018,201801,1,1,46,1,100,7,71,41600,"1","0041600"
2018,201801,1,2,53,1,100,6,63,61000,"2","0061000"
2018,201801,1,1,60,1,100,6,63,110000,"1","0110000"
2018,201801,2,2,57,1,100,11,114,62000,"2","0062000"
2018,201801,1,2,66,1,100,6,63,20000,"2","0020000"
2018,201801,2,1,74,1,100,6,63,176000,"1","0176000"
2018,201801,1,2,87,1,100,5,50,1500,"2","0001500"
2018,201801,1,2,49,1,100,7,71,25000,"2","0025000"
2018,201801,2,1,49,1,100,7,71,40000,"1","0040000"
2018,201801,1,1,71,1,100,10,101,24000,"1","0024000"
2018,201801,2,2,66,1,100,7,71,22400,"2","0022400"
2018,201801,1,2,79,1,100,10,101,57200,"2","0057200"
2018,201801,2,1,79,1,100,6,65,131500,"1","0131500"
2018,201801,1,1,65,1,100,10,101,37000,"1","0037000"
2018,201801,2,2,60,1,100,10,101,67000,"2","0067000"
2018,201801,3,1,18,1,100,6,63,3400,"1","0003400"
2018,201801,1,2,80,1,100,6,63,73800,"2","0073800"
2018,201801,1,1,26,1,100,6,65,33000,"1","0033000"
2018,201801,1,2,57,8,885,10,101,124000,"2","0124000"
2018,201801,2,1,18,8,885,6,63,0,"1","0000000"
2018,201801,1,2,76,1,100,8,81,83640,"2","0083640"
2018,201801,1,2,60,1,100,11,114,36000,"2","0036000"
2018,201801,1,2,69,1,100,2,26,8800,"2","0008800"
2018,201801,1,1,28,1,100,10,101,42000,"1","0042000"
2018,201801,2,2,26,8,811,10,101,38000,"2","0038000"
2018,201801,1,1,73,1,100,6,65,50400,"1","0050400"
2018,201801,2,2,69,1,100,7,71,9600,"2","0009600"
2018,201801,1,1,29,1,100,10,101,38700,"1","0038700"
2018,201801,2,2,31,1,100,10,101,570,"2","0000570"
2018,201801,3,1,1,1,100,0,1,9999999,"1","BBBBBBB"
2018,201801,1,2,40,1,100,6,63,45000,"2","0045000"
2018,201801,2,2,15,1,100,3,30,0,"2","0000000"
2018,201801,3,2,8,1,100,1,14,9999999,"2","BBBBBBB"
2018,201801,1,1,30,4,400,11,114,0,"1","0000000"
2018,201801,1,2,73,4,400,2,22,39000,"2","0039000"
2018,201801,1,1,66,1,100,10,101,101600,"1","0101600"
2018,201801,2,2,59,1,100,8,81,14000,"2","0014000"
2018,201801,3,1,30,1,100,10,101,15000,"1","0015000"
2018,201801,1,1,56,1,100,10,101,230000,"1","0230000"
2018,201801,1,2,46,1,100,10,101,44000,"2","0044000"
2018,201801,1,1,71,1,100,0,2,13200,"1","0013200"
2018,201801,1,1,58,1,100,6,64,24000,"1","0024000"
2018,201801,2,2,69,1,100,6,64,18000,"2","0018000"
2018,201801,1,1,53,1,100,10,101,83600,"1","0083600"
2018,201801,1,2,67,1,100,6,63,20000,"2","0020000"
2018,201801,2,1,36,1,100,6,64,10500,"1","0010500"
2018,201801,1,2,39,1,100,10,101,133000,"2","0133000"
2018,201801,2,1,43,1,100,7,71,60000,"1","0060000"
2018,201801,3,2,9,1,100,1,16,9999999,"2","BBBBBBB"
2018,201801,4,1,4,1,100,1,11,9999999,"1","BBBBBBB"
2018,201801,1,1,66,1,100,8,81,58000,"1","0058000"
2018,201801,2,2,66,1,100,6,63,9800,"2","0009800"
2018,201801,1,1,57,1,100,11,114,71000,"1","0071000"
2018,201801,1,1,80,1,100,4,40,16400,"1","0016400"
2018,201801,2,2,76,1,100,6,63,6300,"2","0006300"
2018,201801,1,2,35,1,100,7,71,0,"2","0000000"
2018,201801,2,1,34,1,100,8,81,40000,"1","0040000"
2018,201801,3,1,15,1,100,2,26,0,"1","0000000"
2018,201801,4,1,13,1,100,2,25,9999999,"1","BBBBBBB"
2018,201801,5,1,10,1,100,1,17,9999999,"1","BBBBBBB"
2018,201801,6,2,8,1,100,1,15,9999999,"2","BBBBBBB"
2018,201801,1,1,48,1,100,11,116,110000,"1","0110000"
2018,201801,2,2,44,1,100,10,101,15000,"2","0015000"
2018,201801,3,2,16,1,100,5,50,0,"2","0000000"
2018,201801,4,2,12,1,100,2,25,9999999,"2","BBBBBBB"
2018,201801,1,2,35,6,620,11,114,65000,"2","0065000"
2018,201801,2,1,37,1,100,10,101,80000,"1","0080000"
2018,201801,3,2,6,6,620,1,12,9999999,"2","BBBBBBB"
2018,201801,4,2,3,6,620,0,2,9999999,"2","BBBBBBB"
2018,201801,1,2,56,1,100,10,101,38500,"2","0038500"
2018,201801,1,2,61,1,100,10,101,126200,"2","0126200"
2018,201801,2,1,65,1,100,10,101,58100,"1","0058100"
2018,201801,1,2,48,1,100,6,63,45000,"2","0045000"
2018,201801,2,1,51,1,100,6,63,55000,"1","0055000"
2018,201801,3,2,14,1,100,2,26,9999999,"2","BBBBBBB"
2018,201801,1,1,71,1,100,6,63,145500,"1","0145500"
2018,201801,2,2,65,1,100,11,114,66300,"2","0066300"
2018,201801,1,2,43,1,100,6,64,21000,"2","0021000"
2018,201801,2,2,23,1,100,6,63,0,"2","0000000"
2018,201801,3,2,13,1,100,2,25,9999999,"2","BBBBBBB"
2018,201801,1,2,81,1,100,6,63,21300,"2","0021300"
2018,201801,2,1,82,1,100,6,64,0,"1","0000000"
2018,201801,1,1,52,1,100,0,2,53000,"1","0053000"
2018,201801,2,2,58,1,100,0,2,17000,"2","0017000"
2018,201801,1,2,30,1,100,5,50,0,"2","0000000"
2018,201801,2,2,7,1,100,1,12,9999999,"2","BBBBBBB"
2018,201801,3,2,54,1,100,6,63,62800,"2","0062800"
2018,201801,4,1,63,1,100,6,63,31000,"1","0031000"
2018,201801,1,1,29,1,100,8,81,60000,"1","0060000"
2018,201801,1,2,26,1,100,8,81,44000,"2","0044000"
2018,201801,2,1,32,1,100,6,63,16400,"1","0016400"
2018,201801,1,2,46,1,100,7,71,9000,"2","0009000"
2018,201801,2,1,45,1,100,10,101,35500,"1","0035500"
2018,201801,3,2,22,1,100,6,65,6400,"2","0006400"
2018,201801,4,2,17,1,100,6,63,0,"2","0000000"
2018,201801,1,2,57,1,100,6,63,16010,"2","0016010"
2018,201801,2,1,71,1,100,10,101,40810,"1","0040810"
2018,201801,1,2,55,1,100,10,101,40000,"2","0040000"
2018,201801,1,1,59,1,100,7,71,52000,"1","0052000"
2018,201801,2,2,57,1,100,10,101,150000,"2","0150000"
2018,201801,1,2,65,6,620,11,114,125000,"2","0125000"
2018,201801,2,1,68,6,620,11,114,92000,"1","0092000"
2018,201801,1,1,34,1,100,2,26,30000,"1","0030000"
2018,201801,2,2,31,1,100,2,26,0,"2","0000000"
2018,201801,3,2,7,1,100,1,15,9999999,"2","BBBBBBB"
2018,201801,4,2,6,1,100,1,12,9999999,"2","BBBBBBB"
2018,201801,5,2,4,1,100,0,2,9999999,"2","BBBBBBB"
2018,201801,6,2,2,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,7,2,0,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,1,1,74,1,100,6,65,59600,"1","0059600"
2018,201801,1,1,56,1,100,6,63,66000,"1","0066000"
2018,201801,2,1,24,1,100,8,81,65000,"1","0065000"
2018,201801,1,1,84,1,100,2,26,37800,"1","0037800"
2018,201801,2,2,82,1,100,4,40,8300,"2","0008300"
2018,201801,1,1,67,1,100,7,71,48700,"1","0048700"
2018,201801,1,1,49,2,200,7,71,45000,"1","0045000"
2018,201801,2,2,54,2,200,8,81,23900,"2","0023900"
2018,201801,3,2,14,2,200,2,26,9999999,"2","BBBBBBB"
2018,201801,4,1,32,2,200,11,114,26400,"1","0026400"
2018,201801,1,2,38,1,100,10,101,42000,"2","0042000"
2018,201801,2,1,41,1,100,10,101,120000,"1","0120000"
2018,201801,3,2,14,1,100,2,26,9999999,"2","BBBBBBB"
2018,201801,4,2,11,1,100,2,22,9999999,"2","BBBBBBB"
2018,201801,5,1,6,1,100,1,12,9999999,"1","BBBBBBB"
2018,201801,1,2,76,1,100,10,101,39700,"2","0039700"
2018,201801,1,2,55,1,100,6,63,9200,"2","0009200"
2018,201801,1,2,43,1,100,10,101,12000,"2","0012000"
2018,201801,2,1,47,1,100,10,101,130000,"1","0130000"
2018,201801,3,2,11,1,100,2,23,9999999,"2","BBBBBBB"
2018,201801,4,1,8,1,100,1,15,9999999,"1","BBBBBBB"
2018,201801,1,1,75,1,100,11,116,323900,"1","0323900"
2018,201801,2,2,71,1,100,11,116,20000,"2","0020000"
2018,201801,1,1,61,1,100,6,63,11000,"1","0011000"
2018,201801,1,2,67,1,100,7,71,72600,"2","0072600"
2018,201801,1,1,65,1,100,11,114,54000,"1","0054000"
2018,201801,2,2,63,1,100,10,101,71000,"2","0071000"
2018,201801,1,2,57,4,400,6,63,25000,"2","0025000"
2018,201801,2,1,61,4,400,6,63,25000,"1","0025000"
2018,201801,3,2,17,4,400,5,50,2000,"2","0002000"
2018,201801,1,2,32,1,100,10,101,13000,"2","0013000"
2018,201801,2,1,33,1,100,11,114,112500,"1","0112500"
2018,201801,3,2,4,1,100,0,2,9999999,"2","BBBBBBB"
2018,201801,4,1,1,1,100,0,1,9999999,"1","BBBBBBB"
2018,201801,1,2,45,1,100,6,63,0,"2","0000000"
2018,201801,2,1,46,1,100,7,71,73000,"1","0073000"
2018,201801,3,2,18,1,100,5,50,5000,"2","0005000"
2018,201801,4,2,16,1,100,4,40,5000,"2","0005000"
2018,201801,5,1,11,1,100,2,22,9999999,"1","BBBBBBB"
2018,201801,1,1,63,1,100,6,63,44000,"1","0044000"
2018,201801,2,2,62,1,100,6,63,14000,"2","0014000"
2018,201801,1,1,23,1,100,6,63,40000,"1","0040000"
2018,201801,1,2,57,1,100,6,64,13000,"2","0013000"
2018,201801,2,1,29,1,100,6,63,10000,"1","0010000"
2018,201801,1,1,45,7,700,5,50,60060,"1","0060060"
2018,201801,1,1,84,1,100,6,63,26400,"1","0026400"
2018,201801,1,1,45,1,100,10,101,120000,"1","0120000"
2018,201801,2,2,45,1,100,10,101,38000,"2","0038000"
2018,201801,3,1,15,1,100,3,30,0,"1","0000000"
2018,201801,4,2,12,1,100,2,23,9999999,"2","BBBBBBB"
2018,201801,1,2,34,2,200,10,101,50000,"2","0050000"
2018,201801,2,1,7,2,200,1,14,9999999,"1","BBBBBBB"
2018,201801,3,1,45,2,200,6,63,0,"1","0000000"
2018,201801,4,2,18,2,200,7,71,0,"2","0000000"
2018,201801,1,2,41,1,100,11,114,20700,"2","0020700"
2018,201801,2,2,9,1,100,1,16,9999999,"2","BBBBBBB"
2018,201801,3,1,8,1,100,1,15,9999999,"1","BBBBBBB"
2018,201801,1,2,21,1,100,7,71,12400,"2","0012400"
2018,201801,1,1,41,1,100,11,114,102300,"1","0102300"
2018,201801,2,2,40,1,100,10,101,23000,"2","0023000"
2018,201801,3,1,13,1,100,2,26,9999999,"1","BBBBBBB"
2018,201801,4,1,11,1,100,2,22,9999999,"1","BBBBBBB"
2018,201801,5,1,9,1,100,1,17,9999999,"1","BBBBBBB"
2018,201801,6,2,36,1,100,7,71,10000,"2","0010000"
2018,201801,7,2,33,1,100,6,64,9260,"2","0009260"
2018,201801,8,2,23,1,100,6,64,34000,"2","0034000"
2018,201801,1,2,84,2,200,6,63,9600,"2","0009600"
2018,201801,2,1,85,2,200,8,81,14400,"1","0014400"
2018,201801,1,1,69,1,100,6,61,24000,"1","0024000"
2018,201801,2,2,67,1,100,6,61,8000,"2","0008000"
2018,201801,1,2,46,1,100,11,114,96000,"2","0096000"
2018,201801,2,1,48,1,100,10,101,110000,"1","0110000"
2018,201801,3,2,19,1,100,7,71,4300,"2","0004300"
2018,201801,1,2,56,1,100,10,101,40500,"2","0040500"
2018,201801,1,1,60,1,100,6,63,37500,"1","0037500"
2018,201801,2,2,68,1,100,6,63,24400,"2","0024400"
2018,201801,1,2,69,1,100,11,114,94200,"2","0094200"
2018,201801,1,2,52,1,100,6,65,16500,"2","0016500"
2018,201801,1,2,67,1,100,6,63,19400,"2","0019400"
2018,201801,2,1,69,1,100,6,63,17180,"1","0017180"
2018,201801,1,2,34,2,200,6,63,5200,"2","0005200"
2018,201801,2,2,11,2,200,1,17,9999999,"2","BBBBBBB"
2018,201801,3,1,31,2,200,7,71,40000,"1","0040000"
2018,201801,1,1,80,1,100,11,114,68630,"1","0068630"
2018,201801,1,1,45,1,100,10,101,215000,"1","0215000"
2018,201801,2,2,40,1,100,7,71,40000,"2","0040000"
